"date","S&P 500","ridge","lasso","en1","en2","adlasso","ridge_dcsis","lasso_dcsis","en1_dcsis","en2_dcsis","adlasso_dcsis","Rf"
2017-01-27,-0.000866463892925773,0.000937233863764542,0.00123244901096475,0.00123248090879646,0.00123213875930772,0.00130775244941916,0.0004148372577224,0.000626460089914849,0.000559694560342328,0.00053910325245865,0.000809522775436111,2.01868666431793e-05
2017-01-30,-0.00600954351769589,-0.00642169121677283,-0.00639901669827148,-0.00639812258909134,-0.00639939592855399,-0.00642011622655325,-0.00567989179374773,-0.00526641193604005,-0.00527486224887419,-0.0052724082912412,-0.00560804590254083,2.01868666431793e-05
2017-01-31,-0.000889905407144398,-0.000611746473861863,-0.000486778313257163,-0.000487393573663675,-0.000487024913155665,-0.000630828668094052,-0.000282212063604237,-0.0010290864778606,-0.00100286157858509,-0.0010008496423819,-0.000509973827361732,2.05816669078818e-05
2017-02-01,0.000298363489651177,0.00168986231464174,0.00194220801132539,0.00194150317264907,0.00194253972208158,0.00187566904756342,-0.00059785846540672,8.02121387133425e-05,2.16223001863192e-05,3.41499478317964e-06,-0.000276607388194017,1.9792027252663e-05
2017-02-02,0.000570309403292946,0.00178243872264883,0.00151260180955082,0.0015140168306913,0.00151223992114402,0.00158223018125292,0.0017887909286125,0.00167104041941646,0.00166917844613201,0.00166617534855162,0.00155635066439763,2.01868666431793e-05
2017-02-03,0.00726475809864824,0.00668046694747826,0.00632715538210404,0.00632754590715301,0.00632841943105888,0.00612113790492375,0.00784865569355664,0.00759800641506736,0.00765346343472251,0.00768684014670495,0.00729629672585075,1.9792027252663e-05
2017-02-06,-0.00211535698588494,-0.000630874096104406,-0.000649526277375356,-0.000649399692225772,-0.000648865880976013,-0.000487483058508098,-0.00168836467262135,-0.00169487182881811,-0.00170607573472026,-0.0017123595056554,-0.00152436578642579,2.09764280547642e-05
2017-02-07,0.000226829185695498,0.00136435233549959,0.00134923292142219,0.00134831448285344,0.00134831779561373,0.00127448805446195,0.000496853938106501,0.000353945648918552,0.000361468939086063,0.000371318908454654,0.000417440768765598,2.09764280547642e-05
2017-02-08,0.000693322385540318,0.00113234408375473,0.00097950659064705,0.000980186565694208,0.000981238077967017,0.00086327623935234,0.000237781155939309,-0.000539787276475634,-0.000517354345311749,-0.000509464371055035,-0.000195362096609752,2.09764280547642e-05
2017-02-09,0.00575254644978052,0.00571649772361682,0.00571791169991154,0.00571705200551831,0.00571830422813124,0.00557817998422605,0.00666816060635966,0.00609181522338353,0.00610665358312446,0.00612435522654442,0.00644469888413068,2.09764280547642e-05
2017-02-10,0.00356605010284516,0.00318785910071218,0.00312589420281761,0.0031260116301326,0.00312501091064066,0.00318784648568826,0.00271175057375128,0.00279018652551533,0.00279505679402092,0.0028012488006024,0.00268451280621695,2.1371150091376e-05
2017-02-13,0.00524584509799286,0.00550722267329085,0.00552633210968256,0.00552690603273831,0.0055254352759988,0.00560121854976492,0.00538501450226314,0.00581151183488826,0.00579409247353135,0.00578324490368587,0.00560265412907435,2.05816669078818e-05
2017-02-14,0.00400733517663476,0.00316554018047621,0.00328938330333917,0.00329060264094694,0.00329073594890672,0.00342899431839072,0.00290071117562918,0.0030942532925704,0.00308558328671249,0.00308229093441392,0.00289322182961627,2.1371150091376e-05
2017-02-15,0.00499230891989821,0.00494938319786842,0.00485021506174199,0.00485013163697134,0.00485080121479942,0.00476176198833711,0.00378106801711575,0.00390483614326809,0.00391833406639885,0.00392210184959918,0.00370644788895613,2.09764280547642e-05
2017-02-16,-0.000864118036341677,-0.000448996409134872,-0.000451122752860966,-0.00045051323948897,-0.000452443705435512,-0.000280803342184832,-0.0003456147370825,-0.000457919791311268,-0.00043312733405021,-0.000434138661545846,-0.000259631004413174,2.05816669078818e-05
2017-02-17,0.00167855652875626,0.00174575011073297,0.00174365256666009,0.00174229495067912,0.00174272416677312,0.00169215376928311,0.00241201565075189,0.00217635121215598,0.00217542623526712,0.00217541692167433,0.00240540628319574,2.05816669078818e-05
2017-02-21,0.00604806616082865,0.00566384405541553,0.00544224006796368,0.00544200337935896,0.00544231027249809,0.0053153361945979,0.00624563301165804,0.00588094946093931,0.00588129653052638,0.00587613610398297,0.00646275917028682,2.09764280547642e-05
2017-02-22,-0.00108220014540783,-0.000992304298335966,-0.000910800987635851,-0.000910036360971644,-0.000910229177680244,-0.000709154508851673,-0.00133540673872523,-0.00129445900388558,-0.00130087141365443,-0.00130220138530079,-0.00106383689488476,2.05816669078818e-05
2017-02-23,0.000418986721685499,-0.00071890516601314,-0.000951870195453619,-0.000951237361709323,-0.000950565276268911,-0.000739610363278742,-0.00031043292264421,0.000269565243801395,0.000276523443029753,0.000282676580453556,3.69796859025495e-05,2.01868666431793e-05
2017-02-24,0.00149336419144208,0.00235629224571832,0.00240113383073925,0.00240089167767343,0.00240089186236281,0.0023846183306897,0.00177954078228626,0.00168631155751364,0.00168993811868723,0.00167858375732788,0.00138115272276518,2.01868666431793e-05
2017-02-27,0.00101798306111656,0.00100640940664642,0.000976815538682896,0.000976916467478217,0.000977546085362047,0.000909613739146886,0.00117957056203988,0.00115914294202146,0.00116705712604293,0.00117816509343127,0.00120258030491427,1.9792027252663e-05
2017-02-28,-0.00257837637804625,-0.00314760843278628,-0.0030014640392596,-0.00300134371465688,-0.00300271120457174,-0.00285575497196466,-0.00280576633790131,-0.00289937288596243,-0.00291536649291313,-0.0029222321462451,-0.00264326514180047,2.09764280547642e-05
2017-03-01,0.013673854659866,0.0138501130391442,0.0140831898387039,0.0140844304898593,0.0140856030862693,0.0142290361052302,0.0136465653199969,0.0140405486603807,0.0140077212877672,0.0139999879323387,0.0141713678603896,2.45275193466732e-05
2017-03-02,-0.00585988050359798,-0.00655808234394772,-0.00652652870943726,-0.00652635863849749,-0.00652636087712521,-0.00635748215575405,-0.00633053890389523,-0.0059871006382789,-0.0059811312631457,-0.00598655500689127,-0.00632924502171928,2.61047667557968e-05
2017-03-03,0.000503877272059805,-4.1602553992881e-05,2.94848859079266e-05,2.92368575716129e-05,3.0640267515647e-05,0.000157273204208774,0.000681005694302073,0.000826821778543652,0.000816480182629142,0.000813999328822979,0.000819255533855978,2.7681390013079e-05
2017-03-06,-0.00327724084800507,-0.00319545490153039,-0.00330837710355081,-0.00330798725541148,-0.00330783545676905,-0.00320174349593316,-0.00308297207648756,-0.00279310302913738,-0.00280323469628152,-0.00281121432432185,-0.00281608557265589,2.88634481544481e-05
2017-03-07,-0.00291337376802114,-0.0020208232957355,-0.00198325608154915,-0.00198263540058818,-0.00198270002082546,-0.00175541475057828,-0.00224080361186063,-0.00183628650866108,-0.00187663390415427,-0.00188979279474466,-0.00188392951702887,2.96512921253989e-05
2017-03-08,-0.00228421516504906,-0.00121725133807471,-0.00110735024432962,-0.00110760018640133,-0.00110769487305795,-0.00122275291345031,-0.00135519881953139,-0.00109221104759549,-0.00113970021346599,-0.00115662876693678,-0.00112275839667975,2.84694677397113e-05
2017-03-09,0.000799895358561065,0.000588765266076541,0.000461508607510375,0.000461773005138388,0.000462223371156645,0.000464867369800892,0.000627154526229745,0.000470052064714066,0.000474686250128142,0.000476435768286931,0.000406329482077084,2.84694677397113e-05
2017-03-10,0.00326867019569899,0.00345154278266158,0.00332148770781937,0.00332096969235907,0.00332104245940812,0.00324004402892664,0.00352187098377832,0.00326480467531609,0.0032746309629208,0.00328358341847812,0.00319778749083488,2.88634481544481e-05
2017-03-13,0.000366632812556444,0.0012949110843079,0.00123425887275586,0.00123497111001059,0.00123602427455705,0.00128878133137245,0.000753385087514546,0.000604085117309028,0.000609935946795259,0.000616733950858706,0.000452487192934559,3.08327660516472e-05
2017-03-14,-0.00337902717550476,-0.00278875300759429,-0.00281850464325317,-0.00281804898247884,-0.00281846922553042,-0.00276916470553967,-0.00319157231550016,-0.00316591705602198,-0.00318591409457736,-0.00319438914342196,-0.00310478977639606,3.04389803365002e-05
2017-03-15,0.0083747527965814,0.00787380328627552,0.00788443508403791,0.00788368140257445,0.0078837310008073,0.00781369527557474,0.00835253509339418,0.0080239144954608,0.00802094338016035,0.00802206186091148,0.00822207126364027,2.84694677397113e-05
2017-03-16,-0.00162671026942063,-0.000849007687591996,-0.000855344442096229,-0.000855185501759559,-0.000855258096579381,-0.000831457640317557,-0.00189947702043169,-0.00188279630095933,-0.00186463216743449,-0.00185691499573426,-0.00226752694419807,2.84694677397113e-05
2017-03-17,-0.00131431479500221,-0.000871002828001899,-0.00102479098926633,-0.00102541135255063,-0.00102475334857866,-0.00115010486536815,-0.000259557135060429,-0.000426246662735497,-0.000418426659415605,-0.000419631258985032,-0.000432339058724307,2.84694677397113e-05
2017-03-20,-0.00200989353384806,-0.000964577162280267,-0.000956225971329161,-0.000956177392354984,-0.000956637177600306,-0.000982399298262937,-0.00178979318701178,-0.00185779088496618,-0.00187193618486226,-0.00187971542128362,-0.00156485119493577,2.96512921253989e-05
2017-03-21,-0.0124079729406271,-0.0130312796792759,-0.0128987887990984,-0.012899142888352,-0.0129003457879895,-0.0126980959620653,-0.0129952528987508,-0.0128602826868268,-0.0128692124980551,-0.0128736683600681,-0.0127369232436845,3.00451556971559e-05
2017-03-22,0.00188988643600063,0.00315026597158208,0.00321282297286252,0.00321263423008999,0.00321234791543223,0.00311750220740903,0.0026287916727934,0.0025009268232945,0.00249925113160154,0.00250893995828649,0.00260954344554221,3.00451556971559e-05
2017-03-23,-0.00106026966132822,-0.00193575048739092,-0.00198112177438992,-0.00198026037075261,-0.00197888054274742,-0.0019958112930144,-0.00166076428007078,-0.00169063765478272,-0.0016874907257084,-0.00169618959315354,-0.00170607681334001,2.96512921253989e-05
2017-03-24,-0.00084399584891437,-0.000468433480261599,-0.000585917462006091,-0.000586219192310278,-0.000585777984375313,-0.000641132215661533,-0.00100501468971936,-0.00120934836786835,-0.00121191148307798,-0.00120614359486171,-0.000974534858892095,3.04389803365002e-05
2017-03-27,-0.00101958745298114,-0.000718403149649105,-0.000625356326701798,-0.000627120805495651,-0.000628016039344703,-0.000646294252237722,-0.000424636504318454,-0.000649044505348528,-0.000673445050537236,-0.00068208315555951,-0.000222404056265058,3.04389803365002e-05
2017-03-28,0.00725147435350082,0.00713779549448357,0.00724661131871462,0.00724708166797572,0.00724734225617629,0.00728374029229695,0.00696360887932657,0.00708589081519584,0.00708771768321625,0.00709284833245682,0.00685546668091064,3.04389803365002e-05
2017-03-29,0.00108532474292988,0.00126232756727429,0.00122768352575942,0.00122738014621726,0.00122795374244689,0.00123801833234904,0.001740270916474,0.00166960540060979,0.00170090493676911,0.00171598015097629,0.00158778414649374,3.04389803365002e-05
2017-03-30,0.00293510993685575,0.00263770984054412,0.00265096422044353,0.00265272032660002,0.00265376329954248,0.00262633936032808,0.00353144852772846,0.00370725955663498,0.00372747716038324,0.0037390978732792,0.00379272278115761,3.04389803365002e-05
2017-03-31,-0.00225504748971439,-0.00131323561679464,-0.0014777907217387,-0.00147708626010512,-0.0014764951643117,-0.00163021578450584,-0.00143913831030906,-0.00172733916844181,-0.00171330188157715,-0.00170490023595959,-0.00170480229483938,2.96512921253989e-05
2017-04-03,-0.00164212554200593,-0.00154646884481913,-0.00141506098093636,-0.00141568845002726,-0.00141591504452476,-0.00114384170777537,-0.00235344532256976,-0.00229966073805643,-0.00232334172130655,-0.00234107648345838,-0.0019145521190016,3.08327660516472e-05
2017-04-04,0.000559522549038016,-7.18529834837778e-05,-0.00010596335470292,-0.000105207858858147,-0.000105651028987408,-1.50685179854948e-05,0.000293483800113625,0.000648967687008062,0.000635736743422655,0.000628173443750102,0.00041292072332566,3.08327660516472e-05
2017-04-05,-0.00305486119839116,-0.00357604827475821,-0.00355585684528148,-0.00355652088638236,-0.0035572546068251,-0.00330063150153204,-0.00311349273951644,-0.00277302371254706,-0.00280861843136815,-0.00282915043008647,-0.00280592988541417,3.12265128497025e-05
2017-04-06,0.00192950940594372,0.0022579867209167,0.00232373206794634,0.00232339521065694,0.00232295374534086,0.00215045644092804,0.00206148752065705,0.00186268091990272,0.00186714525877152,0.00186768603709075,0.00174137012731368,3.08327660516472e-05
2017-04-07,-0.00082713020201719,-0.000617968531196778,-0.00057021239335342,-0.000570485182956437,-0.000570468743695485,-0.000607736454202423,-0.000527453291219615,-0.000838860536550579,-0.000816754486874349,-0.000806802297027787,-0.000453071780224579,3.201388972629e-05
2017-04-10,0.000687686483784589,0.000900957497111943,0.000867575272583299,0.000867486386201488,0.000867756784200813,0.000830603771613481,0.000513705650815099,0.000528927235904808,0.000526388550338597,0.000527948985214577,0.000290063311157107,3.201388972629e-05
2017-04-11,-0.00143387930328254,-0.00147963189336475,-0.00153241712109442,-0.00153385819163898,-0.0015332638762563,-0.00148955362635761,-0.00142576701672548,-0.00171172191800983,-0.00170943148659652,-0.00171024036325307,-0.00140033179168619,3.201388972629e-05
2017-04-12,-0.00375995103454663,-0.00470839588895855,-0.00466119752986249,-0.00466153206388953,-0.00466112033622756,-0.00453836698369359,-0.00470174331771045,-0.00434721169339447,-0.00436750897592142,-0.00437684034220953,-0.00447490428238106,3.16202207386596e-05
2017-04-13,-0.00681469422737535,-0.00605168729193872,-0.0061408725032166,-0.00614084618399202,-0.00614093105970215,-0.00615343592915651,-0.00641271428294832,-0.0063585630791414,-0.00635658923540661,-0.00636516894137129,-0.00631968532856642,3.16202207386596e-05
2017-04-17,0.00861334894021959,0.00883214714366054,0.00876873762138808,0.0087686851909905,0.00876900161848737,0.00872825464715588,0.009361506845039,0.00926769045050446,0.00926370618543904,0.00926266149701838,0.00936250333381738,3.24075198201434e-05
2017-04-18,-0.00290337986258959,-0.00206471260492358,-0.00208241181128088,-0.00208215717374305,-0.00208287558091957,-0.00200609490650383,-0.0023883480438468,-0.00239448674853382,-0.00238930667649917,-0.00238831635402859,-0.00242111327070937,3.201388972629e-05
2017-04-19,-0.00171635077932064,-0.000572441221447617,-0.000779605875110501,-0.000778591428424735,-0.000778565049272428,-0.000751506134179292,-0.000881162569463134,-0.00122379756130109,-0.00116980907128794,-0.00115023518496571,-0.00129611406480312,3.16202207386596e-05
2017-04-20,0.00755726341798746,0.00809251248805665,0.0080557325869417,0.00805719701743945,0.00805541840819468,0.00810848966112343,0.00778030864886392,0.00747084282268418,0.00747537141759946,0.00749403879622523,0.00789853663846518,3.08327660516472e-05
2017-04-21,-0.00303507293263583,-0.0019851714399064,-0.00189863559155867,-0.00189906933798079,-0.00189868373220825,-0.00182193974098888,-0.00213112936702631,-0.00199053447878239,-0.00201725183526968,-0.00202387579201269,-0.00175505018654254,3.08327660516472e-05
2017-04-24,0.0108400689629797,0.0117858921578979,0.0118433765320409,0.0118453691664027,0.0118457591865837,0.011875709515875,0.0108007113583612,0.0105180150236315,0.0105393342617681,0.0105456308324432,0.0107653910329693,3.16202207386596e-05
2017-04-25,0.00609068747674701,0.00486015602156686,0.00468932391900867,0.00468941395122413,0.00468985329534943,0.00433549968380564,0.00509751772961042,0.00555477455882225,0.00558805145919372,0.00558886237059575,0.00483448241023088,3.201388972629e-05
2017-04-26,-0.000485703483542266,0.000373801284954789,0.000662076576737114,0.000660892151646886,0.000660632564018382,0.000695936477183468,0.000176032199992182,0.000111901459609376,0.000100762704866808,9.92887967634637e-05,1.84023306519787e-05,3.24075198201434e-05
2017-04-27,0.000552919804130747,0.00210440664164113,0.0019950617531439,0.00199524068984314,0.00199459519393952,0.00195430039048849,0.000818961485123726,0.00132045914644663,0.00134573377535951,0.0013490848594897,0.000740246108927867,3.16202207386596e-05
2017-04-28,-0.00191314706816004,-0.00119304968272649,-0.0011053849588768,-0.00110527857213449,-0.00110490921753037,-0.000911495403503326,-0.0022531236689608,-0.00165799009109469,-0.00172491338304981,-0.0017489735906554,-0.0018876716452404,3.12265128497025e-05
2017-05-01,0.00173229051158041,0.00372448649673962,0.00418051338030323,0.00417880334503673,0.00417899648998787,0.00427389558222191,0.00307038218891131,0.00306429004603159,0.00305243968218782,0.00305306858422649,0.00337256640225414,3.24075198201434e-05
2017-05-02,0.00118904994582203,0.00119972224068032,0.00134949958573571,0.00134880280791649,0.00134830690556664,0.00144098451326058,0.00168001485238878,0.00127515606545692,0.00125805892454967,0.00124741949935792,0.00200413221945595,3.201388972629e-05
2017-05-03,-0.00127136053138199,-0.00132582239595247,-0.00137176734587741,-0.00137205207428281,-0.0013714475560439,-0.00103566603254879,-0.0028023157977779,-0.00264124867478188,-0.00265623119511471,-0.00266700065676861,-0.00286442757262095,3.31946633578273e-05
2017-05-04,0.000582102643895022,0.00145234537455319,0.00115466847654266,0.00115529471471398,0.00115630287526258,0.00119905809678289,0.000447161233648741,0.00052868853824517,0.000513138822719528,0.000496887713070437,0.000635682649132052,3.31946633578273e-05
2017-05-05,0.00408869540802836,0.00421271971615478,0.00420152546714814,0.00420017552833585,0.00420118729485663,0.00393424051298341,0.00467315255076084,0.00432966113277589,0.00434128766854802,0.00434921365115581,0.0043035904964166,3.4768484046932e-05
2017-05-08,3.74459729910459e-05,-0.000343201269964011,9.52991265346093e-06,8.50607245728163e-06,9.54008711384624e-06,2.86437775933734e-05,-0.00016934952918024,3.85997249392478e-05,9.68243353272058e-07,-1.14704279878808e-05,0.00016185763383425,3.55551613215876e-05
2017-05-09,-0.00102524862991538,0.000258586043928588,0.00025414626469078,0.00025348032324346,0.000253376422167717,0.000331165103147457,-0.00076205481912639,-0.000795762409610101,-0.000826291238556931,-0.00083740497350171,-0.000673912282800337,3.55551613215876e-05
2017-05-10,0.00113060136584786,0.00201439838719919,0.00195706821867647,0.00195600114956673,0.00195691569902867,0.00185040170190276,0.00101225948133155,0.000689728352962105,0.000711063553341162,0.000714597799877925,0.00080676805598201,3.51618421003952e-05
2017-05-11,-0.00216280912461686,-0.00183793666754262,-0.0018357630340784,-0.00183565796447582,-0.00183546314124594,-0.00154127733218101,-0.00174085060596585,-0.0015837892713213,-0.00158644984218481,-0.00158980226622563,-0.00164851896991636,3.43750871536486e-05
2017-05-12,-0.00147844136797171,-0.000323810885139553,-0.000205256499509754,-0.000205592779444208,-0.00020607021732133,-0.000125315337113019,-0.000442005345159258,-0.000372524265398244,-0.000387018773783887,-0.000389086161308616,-0.000162669786038627,3.39816514127733e-05
2017-05-15,0.00477651364845033,0.00526183480466047,0.00501519177256204,0.00501513585977209,0.00501465636015652,0.00496662062891695,0.00589029592574497,0.00529479221902407,0.00531588045302689,0.00532749199612348,0.00555102759091231,3.51618421003952e-05
2017-05-16,-0.00068689701514324,0.000345081847407114,0.000338532791836599,0.000339667591984893,0.000338530496164946,0.000530677188633089,-0.000258821889296268,-0.00032491970596682,-0.000347755548788298,-0.000349678070020176,-0.000167898470521344,3.51618421003952e-05
2017-05-17,-0.0181782144144337,-0.0190713149707572,-0.0190462989038996,-0.0190485604052072,-0.0190501884704589,-0.0191379114115204,-0.0179213695165947,-0.0183816334450267,-0.0183817737242502,-0.0183967770804027,-0.0177576065257131,3.51618421003952e-05
2017-05-18,0.00368681828327944,0.00485275604854518,0.00497621496388656,0.00497685534078873,0.00497827180390242,0.00504189853427617,0.00456080558820005,0.00465172013135495,0.00464472946029315,0.00464810082484179,0.00475368734591597,3.5948441718503e-05
2017-05-19,0.00676749994246628,0.00674091958151202,0.0065934572057389,0.00659382214702875,0.0065938805535608,0.00653306343633808,0.00759655285925476,0.00726327042518005,0.00726983974268558,0.00728615160721624,0.00746684304606227,3.55551613215876e-05
2017-05-22,0.00516013114974623,0.00664856607187603,0.00675532278165347,0.00675489377916727,0.00675465737445302,0.00676157875143346,0.00592791269398907,0.00588639378002931,0.00587746509067055,0.00587927916697129,0.00585236634043818,3.63416832984687e-05
2017-05-23,0.00183787199265417,0.00137120167496096,0.00116937471715106,0.00117012838970076,0.00116997205309199,0.00110932818956,0.00153717085013416,0.0014913637854157,0.00150484267829243,0.00150696492514157,0.00158184056778121,3.5948441718503e-05
2017-05-24,0.00248912654897304,0.00350545477367614,0.00342480454220206,0.00342337910925128,0.00342262235289748,0.00348741067955327,0.00303401462638631,0.00331910925543455,0.00332191695009643,0.00330535234237517,0.00300159678353729,3.63416832984687e-05
2017-05-25,0.00444194837709855,0.00590676802028245,0.00575049482843548,0.00575146728538112,0.00575153036994291,0.005558035346233,0.00581979398321408,0.00584448201262178,0.00583933669656322,0.00584113456617175,0.0061224500794046,3.63416832984687e-05
2017-05-26,0.000310549995971909,0.0015732501399599,0.00173232225473585,0.00173205805638355,0.00173128000833978,0.00186473930528308,0.000354496852456698,0.000371539961427914,0.000380911305052134,0.000380187499402052,0.000461331419328248,3.63416832984687e-05
2017-05-30,-0.00120462458612514,0.000201524452130286,0.000300168525025457,0.000299615513722262,0.000300391723543347,0.000203281975314384,-0.000779629581633023,-0.000523700502331859,-0.000553798662851435,-0.000569790322370145,-0.00068778372794831,3.63416832984687e-05
2017-05-31,-0.000459968801852173,-0.000205608174198013,-0.00026652593223786,-0.000266268396735603,-0.000265980399755894,-0.00016201061623411,-0.000650198410104608,-0.000670749476246679,-0.000663883935952958,-0.000659971077558663,-0.00092016622717539,3.79142616035999e-05
2017-06-01,0.00757111261130339,0.00698192698800337,0.00694019387368061,0.00693976102475102,0.00693944340313868,0.00682190961180895,0.00649210007807066,0.00614463610551641,0.00618916317659135,0.00620542349821651,0.0058826257411817,3.79142616035999e-05
2017-06-02,0.00370773131049296,0.00510138060476972,0.0051807063371947,0.00518088206104084,0.00518008858446062,0.0052611733842054,0.00406910361821944,0.00429772945319074,0.00428414903988061,0.00428434794318333,0.00420362428834697,3.79142616035999e-05
2017-06-05,-0.00121766518381439,-0.000317289797138298,-0.000285939379715328,-0.000285667489284713,-0.000285669095407615,-0.000137030959266649,-0.000290406009075705,-0.000280293967303558,-0.000294141383149094,-0.000298922153865733,-0.000280564769798208,3.75211752141613e-05
2017-06-06,-0.00277903996546114,-0.00262088543363392,-0.00250772078974115,-0.00250708276686507,-0.00250856866723581,-0.00238260862636352,-0.00253501989895932,-0.00257202059432504,-0.00256503601934899,-0.00256065092175106,-0.00240835364178438,3.79142616035999e-05
2017-06-07,0.00156825722754994,0.00240955791181108,0.0024453476772357,0.00244518947923544,0.00244570523769494,0.0025007390112215,0.00166626608149323,0.00139067357574563,0.00137687990616042,0.00137902219111741,0.00192524302391939,3.87003180548628e-05
2017-06-08,0.000267204728489956,0.00116525597591655,0.00114476901698435,0.00114509828830056,0.00114596099206565,0.00115222893419853,7.37778151360668e-05,4.44312108205391e-05,3.40412383419419e-05,3.12219085567556e-05,9.56989382547846e-05,3.90932881320083e-05
2017-06-09,-0.00082998923441524,-0.00577460784616557,-0.00564539508837836,-0.00564555893402119,-0.00564649062162659,-0.00565782657109326,-0.0033459700513887,-0.00321518590199443,-0.00317123919688789,-0.00314954582855542,-0.003585770056582,3.90932881320083e-05
2017-06-12,-0.000978763178264619,-0.00301447254491172,-0.00299029984342358,-0.00299059551831737,-0.00299059715275407,-0.00311214614499011,-0.00112154338936132,-0.000590652745269593,-0.000602932703983927,-0.000602043881854142,-0.00101939331620871,3.83073092147246e-05
2017-06-13,0.00451150517733234,0.0060790721727233,0.0060958274197338,0.00609645130220482,0.00609633793256448,0.00594678069620613,0.00543256012728577,0.00525450100704616,0.00525307373598016,0.00525111375946241,0.00516780408316064,3.90932881320083e-05
2017-06-14,-0.000995830796402641,-0.00157493794155683,-0.00151765627966871,-0.00151789314860518,-0.00151827974687124,-0.00134090323316483,-0.00173574256499776,-0.00167317771321829,-0.00169773585029276,-0.00170268362212478,-0.00168079418068723,3.90932881320083e-05
2017-06-15,-0.00223959814615227,-0.00273021320627942,-0.00258335460784564,-0.00258338315897899,-0.00258241719868035,-0.00229462391011614,-0.0031904477820085,-0.00300570070277917,-0.00300526635638798,-0.00300360346852191,-0.00296466785059779,3.94862194537104e-05
